year,importer1,importer2,flow1,flow2
2019,"Kumari A.","Chandra J.",8.19,4.36
2019,"Kumari A.","Sairam A.S.",8.19,4.36
2019,"Chandra J.","Sairam A.S.",8.19,4.36
2019,"Sairam A.S.","Garg A.",8.19,4.36
2020,"Saurabh S.","Madria S.",8.19,4.36
2020,"Saurabh S.","Mondal A.",8.19,4.36
2020,"Saurabh S.","Sairam A.S.",8.19,4.36
2020,"Saurabh S.","Mishra S.",8.19,4.36
2020,"Madria S.","Mondal A.",8.19,4.36
2020,"Madria S.","Sairam A.S.",8.19,4.36
2020,"Madria S.","Mishra S.",8.19,4.36
2020,"Mondal A.","Sairam A.S.",8.19,4.36
2020,"Mondal A.","Mishra S.",8.19,4.36
2020,"Sairam A.S.","Mishra S.",8.19,4.36
2021,"Abha Kumari","Ashok Singh Sairam",8.19,4.36
2021,"Kumari A.","Sairam A.S.",8.19,4.36
2022,"Yadav A.","Chandra J.",8.19,4.36
2022,"Yadav A.","Sairam A.S.",8.19,4.36
2022,"Chandra J.","Sairam A.S.",8.19,4.36
2022,"Biswas P.","Dandapat S.K.",8.19,4.36
2022,"Biswas P.","Sairam A.S.",8.19,4.36
2022,"Dandapat S.K.","Sairam A.S.",8.19,4.36
2022,"Yadav A.","Mishra S.",8.19,4.36
2022,"Yadav A.","Sairam A.S.",8.19,4.36
2022,"Mishra S.","Sairam A.S.",8.19,4.36
