year,importer1,importer2,flow1,flow2
2019,"Gadde P.","Bhuyan M.K.",8.19,4.36
2019,"Haloi P.","Bordoloi A.K.",8.19,4.36
2019,"Haloi P.","Bhuyan M.K.",8.19,4.36
2019,"Bordoloi A.K.","Bhuyan M.K.",8.19,4.36
2019,"Talukdar A.","Bhuyan M.",8.19,4.36
2019,"Vishwakarma A.","Bhuyan M.",8.19,4.36
2019,"Vishwakarma A.","Sarma D.",8.19,4.36
2019,"Vishwakarma A.","Bora K.",8.19,4.36
2019,"Bhuyan M.","Sarma D.",8.19,4.36
2019,"Bhuyan M.","Bora K.",8.19,4.36
2019,"Sarma D.","Bora K.",8.19,4.36
2019,"Purwar P.","Bhuyan M.",8.19,4.36
2019,"Purwar P.","Bora K.",8.19,4.36
2019,"Purwar P.","Sarma D.",8.19,4.36
2019,"Bhuyan M.","Bora K.",8.19,4.36
2019,"Bhuyan M.","Sarma D.",8.19,4.36
2019,"Bora K.","Sarma D.",8.19,4.36
2019,"Sasmal P.","Bhuyan M.",8.19,4.36
2019,"Sasmal P.","Bora K.",8.19,4.36
2019,"Sasmal P.","Iwahori Y.",8.19,4.36
2019,"Sasmal P.","Kasugai K.",8.19,4.36
2019,"Bhuyan M.","Bora K.",8.19,4.36
2019,"Bhuyan M.","Iwahori Y.",8.19,4.36
2019,"Bhuyan M.","Kasugai K.",8.19,4.36
2019,"Bora K.","Iwahori Y.",8.19,4.36
2019,"Bora K.","Kasugai K.",8.19,4.36
2019,"Iwahori Y.","Kasugai K.",8.19,4.36
2019,"Nakao R.","Iwahori Y.",8.19,4.36
2019,"Nakao R.","Adachi Y.",8.19,4.36
2019,"Nakao R.","Wang A.",8.19,4.36
2019,"Nakao R.","Bhuyan M.K.",8.19,4.36
2019,"Nakao R.","Kijsirikul B.",8.19,4.36
2019,"Iwahori Y.","Adachi Y.",8.19,4.36
2019,"Iwahori Y.","Wang A.",8.19,4.36
2019,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2019,"Iwahori Y.","Kijsirikul B.",8.19,4.36
2019,"Adachi Y.","Wang A.",8.19,4.36
2019,"Adachi Y.","Bhuyan M.K.",8.19,4.36
2019,"Adachi Y.","Kijsirikul B.",8.19,4.36
2019,"Wang A.","Bhuyan M.K.",8.19,4.36
2019,"Wang A.","Kijsirikul B.",8.19,4.36
2019,"Bhuyan M.K.","Kijsirikul B.",8.19,4.36
2019,"Das S.","Deka A.",8.19,4.36
2019,"Das S.","Iwahori Y.",8.19,4.36
2019,"Das S.","Bhuyan M.K.",8.19,4.36
2019,"Das S.","Iwamoto T.",8.19,4.36
2019,"Das S.","Ueda J.",8.19,4.36
