year,importer1,importer2,flow1,flow2
2018,"Bora A.S.","Balachander H.",8.19,4.36
2018,"Bora A.S.","Vijendra V.",8.19,4.36
2018,"Bora A.S.","Trivedi G.",8.19,4.36
2018,"Bora A.S.","Sinha R.",8.19,4.36
2018,"Reddy R.","Satpathy S.",8.19,4.36
2018,"Reddy R.","Balachander H.",8.19,4.36
2018,"Reddy R.","Vijendra V.",8.19,4.36
2018,"Reddy R.","Trivedi G.",8.19,4.36
2018,"Reddy R.","Sinha R.",8.19,4.36
2018,"Satpathy S.","Balachander H.",8.19,4.36
2018,"Satpathy S.","Vijendra V.",8.19,4.36
2018,"Satpathy S.","Trivedi G.",8.19,4.36
2018,"Satpathy S.","Sinha R.",8.19,4.36
2018,"Balachander H.","Vijendra V.",8.19,4.36
2018,"Balachander H.","Trivedi G.",8.19,4.36
2018,"Balachander H.","Sinha R.",8.19,4.36
2018,"Vijendra V.","Trivedi G.",8.19,4.36
2018,"Vijendra V.","Sinha R.",8.19,4.36
2018,"Trivedi G.","Sinha R.",8.19,4.36
2018,"Dwivedi K.M.","Trivedi G.",8.19,4.36
2018,"Dwivedi K.M.","Khijwania S.K.",8.19,4.36
2018,"Trivedi G.","Khijwania S.K.",8.19,4.36
2018,"Pawanekar S.","Kapoor K.",8.19,4.36
2018,"Pawanekar S.","Trivedi G.",8.19,4.36
2018,"Kapoor K.","Trivedi G.",8.19,4.36
2018,"Sinha D.K.","Ansari M.S.",8.19,4.36
2018,"Sinha D.K.","Ray A.",8.19,4.36
2018,"Sinha D.K.","Trivedi G.",8.19,4.36
2018,"Sinha D.K.","Chatterjee A.",8.19,4.36
2018,"Sinha D.K.","Schrimpf R.D.",8.19,4.36
2018,"Ansari M.S.","Ray A.",8.19,4.36
2018,"Ansari M.S.","Trivedi G.",8.19,4.36
2018,"Ansari M.S.","Chatterjee A.",8.19,4.36
2018,"Ansari M.S.","Schrimpf R.D.",8.19,4.36
2018,"Ray A.","Trivedi G.",8.19,4.36
2018,"Ray A.","Chatterjee A.",8.19,4.36
2018,"Ray A.","Schrimpf R.D.",8.19,4.36
2018,"Trivedi G.","Chatterjee A.",8.19,4.36
2018,"Trivedi G.","Schrimpf R.D.",8.19,4.36
2018,"Chatterjee A.","Schrimpf R.D.",8.19,4.36
2018,"Hussain S.","Kumar R.",8.19,4.36
2018,"Hussain S.","Trivedi G.",8.19,4.36
2018,"Kumar R.","Trivedi G.",8.19,4.36
2018,"Hussain S.","Kumar R.",8.19,4.36
2018,"Hussain S.","Trivedi G.",8.19,4.36
2018,"Kumar R.","Trivedi G.",8.19,4.36
2018,"Zaman S.S.","Kumar P.",8.19,4.36
2018,"Zaman S.S.","Sarma M.P.",8.19,4.36
2018,"Zaman S.S.","Ray A.",8.19,4.36
2018,"Zaman S.S.","Trivedi G.",8.19,4.36
2018,"Kumar P.","Sarma M.P.",8.19,4.36
2018,"Kumar P.","Ray A.",8.19,4.36
2018,"Kumar P.","Trivedi G.",8.19,4.36
2018,"Sarma M.P.","Ray A.",8.19,4.36
2018,"Sarma M.P.","Trivedi G.",8.19,4.36
2018,"Ray A.","Trivedi G.",8.19,4.36
2018,"Kumar P.","Zaman S.",8.19,4.36
2018,"Kumar P.","Sarma M.",8.19,4.36
2018,"Kumar P.","Ray A.",8.19,4.36
2018,"Kumar P.","Trivedi G.",8.19,4.36
2018,"Zaman S.","Sarma M.",8.19,4.36
2018,"Zaman S.","Ray A.",8.19,4.36
2018,"Zaman S.","Trivedi G.",8.19,4.36
2018,"Sarma M.","Ray A.",8.19,4.36
2018,"Sarma M.","Trivedi G.",8.19,4.36
2018,"Ray A.","Trivedi G.",8.19,4.36
2018,"Dash S.","Joshi D.",8.19,4.36
2018,"Dash S.","Sharma A.",8.19,4.36
2018,"Dash S.","Trivedi G.",8.19,4.36
2018,"Joshi D.","Sharma A.",8.19,4.36
2018,"Joshi D.","Trivedi G.",8.19,4.36
2018,"Sharma A.","Trivedi G.",8.19,4.36
2017,"Kumar G.","Singh M.",8.19,4.36
2017,"Kumar G.","Trivedi G.",8.19,4.36
2017,"Kumar G.","Nandi D.",8.19,4.36
2017,"Singh M.","Trivedi G.",8.19,4.36
2017,"Singh M.","Nandi D.",8.19,4.36
2017,"Trivedi G.","Nandi D.",8.19,4.36
2017,"Kumar G.","Singh M.",8.19,4.36
2017,"Kumar G.","Ray A.",8.19,4.36
2017,"Kumar G.","Trivedi G.",8.19,4.36
2017,"Singh M.","Ray A.",8.19,4.36
2017,"Singh M.","Trivedi G.",8.19,4.36
2017,"Ray A.","Trivedi G.",8.19,4.36
2017,"Sinha D.","Chatterjee A.",8.19,4.36
2017,"Sinha D.","Trivedi G.",8.19,4.36
2017,"Sinha D.","Koldyaev V.",8.19,4.36
2017,"Chatterjee A.","Trivedi G.",8.19,4.36
2017,"Chatterjee A.","Koldyaev V.",8.19,4.36
2017,"Trivedi G.","Koldyaev V.",8.19,4.36
2017,"Joshi D.","Dash S.",8.19,4.36
2017,"Joshi D.","Malhotra A.",8.19,4.36
2017,"Joshi D.","Sai P.",8.19,4.36
2017,"Joshi D.","Das R.",8.19,4.36
2017,"Joshi D.","Sharma D.",8.19,4.36
2017,"Joshi D.","Trivedi G.",8.19,4.36
